City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
327,extrema,-22.8547,-46.3183,18.77000000000004,98,100,1.18,BR,1712606173
328,howrah,22.5892,88.3103,26.0,61,40,1.54,IN,1712606490
329,viedma,-40.8135,-62.9967,27.05000000000001,25,100,7.91,AR,1712606405
330,charles city,43.0664,-92.6724,11.100000000000023,87,100,6.17,US,1712606505
331,kanniyakumari,8.0833,77.5667,28.220000000000027,77,71,2.31,IN,1712606505
332,copala,16.65,-98.9833,29.53000000000003,57,27,4.59,MX,1712606505
333,al burayqah,30.4062,19.5739,18.850000000000023,61,0,10.25,LY,1712606505
334,urumqi,43.801,87.6005,11.53000000000003,50,0,3.0,CN,1712606505
335,ad dabbah,18.05,30.95,25.28000000000003,12,100,4.24,SD,1712606506
336,namibe,-15.1961,12.1522,22.670000000000016,78,87,1.64,AO,1712606506
337,leua,48.2156,18.6071,15.939999999999998,67,100,3.13,SK,1712606506
338,lucas,41.6501,-83.6666,22.08000000000004,43,0,2.06,US,1712606506
339,firuzabad,28.8438,52.5707,18.360000000000014,56,100,1.21,IR,1712606506
340,puerto deseado,-47.7503,-65.8938,7.560000000000002,64,100,11.83,AR,1712606218
341,raufoss,60.7264,10.6172,1.920000000000016,100,100,0.89,NO,1712606507
342,medina de rioseco,41.8833,-5.0441,7.730000000000018,77,36,6.98,ES,1712606507
343,enewetak,11.3474,162.3373,27.400000000000034,78,100,8.88,MH,1712606507
344,manta,-0.95,-80.7333,31.879999999999995,65,40,4.92,EC,1712606409
345,kerikeri,-35.2268,173.9474,15.510000000000048,94,100,2.25,NZ,1712606498
346,cosala,24.4125,-106.6908,30.30000000000001,17,100,3.91,MX,1712606382
347,jibou,47.2667,23.25,14.620000000000005,71,89,1.42,RO,1712606507
348,gaiman,-43.2897,-65.4929,20.260000000000048,23,96,12.03,AR,1712606354
349,la passe,45.5549,-0.8967,11.660000000000025,80,100,8.25,FR,1712606507
350,yemva,62.59,50.8594,-5.029999999999973,97,96,2.44,RU,1712606507
351,khovd,48.0056,91.6419,4.860000000000014,49,4,2.72,MN,1712606507
352,al qitena,14.8648,32.3668,29.180000000000007,9,98,5.96,SD,1712606507
353,susanville,40.4163,-120.653,10.920000000000016,43,20,3.6,US,1712606507
354,alesund,62.4723,6.1549,11.510000000000048,50,20,4.63,NO,1712606507
355,carrefour,18.5411,-72.3992,31.230000000000018,61,18,4.92,HT,1712606507
356,san felipe,10.3399,-68.7425,29.189999999999998,61,100,5.58,VE,1712606508
357,hirara,24.8,125.2833,21.920000000000016,94,100,6.69,JP,1712606508
358,tippi,7.2,35.45,18.590000000000032,96,15,1.35,ET,1712606508
359,tanabi,-20.6264,-49.6492,30.120000000000005,53,100,1.91,BR,1712605927
360,ladera ranch,33.5709,-117.6356,21.120000000000005,66,0,3.13,US,1712606254
361,anaconda,46.1285,-112.9423,5.180000000000007,51,96,3.77,US,1712606456
362,saint-joseph,-21.3667,55.6167,23.210000000000036,81,71,1.68,RE,1712606508
363,puerto leguizamo,-0.1934,-74.7819,32.32000000000005,58,43,0.79,CO,1712606508
364,vila franca do campo,37.7167,-25.4333,18.27000000000004,99,100,2.29,PT,1712606509
365,kaduy,59.2,37.15,7.110000000000014,90,87,2.11,RU,1712606509
366,yurga,55.7231,84.8861,1.150000000000034,94,85,2.45,RU,1712606509
367,masvingo,-20.0637,30.8277,18.30000000000001,93,98,3.79,ZW,1712606509
368,tyuratam,45.6507,63.3156,11.120000000000005,59,19,5.2,KZ,1712606509
369,gun barrel city,32.3346,-96.1514,28.879999999999995,74,99,4.38,US,1712606289
370,aykhal,66.0,111.5,-12.479999999999961,83,72,6.01,RU,1712606509
371,ha'il,27.5219,41.6907,22.010000000000048,20,0,0.0,SA,1712606509
372,usinsk,65.9939,57.5281,-16.629999999999995,90,12,3.58,RU,1712606363
373,alice springs,-23.7,133.8833,17.340000000000032,46,100,2.68,AU,1712606509
374,port saint john's,-31.6229,29.5448,20.720000000000027,88,89,2.37,ZA,1712606250
375,hetauda,27.4284,85.0322,21.640000000000043,12,0,3.49,NP,1712606509
376,dinghaicun,26.2847,119.7936,14.510000000000048,90,100,10.15,CN,1712606509
377,gore,-46.1028,168.9436,13.100000000000023,73,100,3.29,NZ,1712606510
378,polyarnyy,69.1989,33.4478,-3.7199999999999704,93,100,6.86,RU,1712606510
379,kavieng,-2.5744,150.7967,27.340000000000032,81,100,3.41,PG,1712606511
380,lebu,-37.6167,-73.65,14.260000000000048,90,92,6.55,CL,1712606494
381,pisco,-13.7,-76.2167,23.900000000000034,88,50,4.63,PE,1712606469
382,callao,-12.0667,-77.15,26.160000000000025,65,0,5.66,PE,1712606277
383,nikel,69.4128,30.222,-3.8999999999999773,95,100,3.26,RU,1712606511
384,kalispell,48.1958,-114.3129,8.990000000000009,65,75,5.66,US,1712606454
385,nelson bay,-32.7167,152.15,18.33000000000004,90,100,3.58,AU,1712606511
386,buenaventura,3.8801,-77.0312,27.83000000000004,89,98,2.89,CO,1712606501
387,saldanha,-33.0117,17.9442,17.03000000000003,90,95,10.82,ZA,1712606511
388,haiku-pauwela,20.9219,-156.3051,25.680000000000007,75,80,2.68,US,1712606511
389,mount pearl,47.5166,-52.7813,-0.6399999999999864,91,100,9.26,CA,1712606511
390,pagar alam,-4.0167,103.2667,20.970000000000027,99,94,1.47,ID,1712606458
391,zemio,5.0314,25.1361,23.100000000000023,66,11,0.82,CF,1712606511
392,narvik,68.4384,17.4272,4.100000000000023,98,100,1.57,NO,1712606511
393,tazovsky,67.4667,78.7,-17.47999999999999,94,33,4.57,RU,1712606511
394,castillos,-34.1667,-53.8333,21.650000000000034,79,56,3.32,UY,1712606511
395,lagoa,39.05,-27.9833,15.990000000000009,91,85,4.91,PT,1712606511
396,howard springs,-12.497,131.047,25.950000000000045,94,100,2.4,AU,1712606511
397,prince rupert,54.3161,-130.3201,6.050000000000011,93,100,13.38,CA,1712606428
398,nurota,40.5614,65.6886,14.07000000000005,62,76,4.79,UZ,1712606511
399,la sarre,48.8002,-79.1996,10.340000000000032,64,100,1.0,CA,1712606458
400,mana,5.6592,-53.7767,28.450000000000045,67,63,4.66,GF,1712606512
401,bolobo,-2.1667,16.2333,22.890000000000043,91,100,0.83,CD,1712606512
402,siwa oasis,29.2041,25.5195,20.0,46,1,7.09,EG,1712606512
403,juan griego,11.0817,-63.9655,29.480000000000018,61,100,6.49,VE,1712606512
404,mount isa,-20.7333,139.5,16.870000000000005,63,51,2.57,AU,1712606512
405,sabratah,32.7933,12.4885,21.28000000000003,46,73,6.65,LY,1712606512
406,faya-largeau,17.9257,19.1043,27.99000000000001,9,0,5.7,TD,1712606512
407,yoshkar-ola,56.6388,47.8908,6.710000000000036,96,39,5.81,RU,1712606512
408,as sulayyil,20.4607,45.5779,25.140000000000043,44,100,9.38,SA,1712606513
409,manglaur,29.8,77.8667,22.30000000000001,13,0,2.69,IN,1712606441
410,itaituba,-4.2761,-55.9836,28.090000000000032,83,75,2.57,BR,1712606513
411,conceicao da barra,-18.5933,-39.7322,26.560000000000002,75,61,3.01,BR,1712606455
412,melfort,52.8667,-104.6177,12.07000000000005,37,7,2.57,CA,1712606513
413,fort-shevchenko,44.5086,50.263,11.620000000000005,58,16,3.52,KZ,1712606513
414,klaksvik,62.2266,-6.589,6.510000000000048,90,100,7.08,FO,1712606513
415,novospasskoye,53.1468,47.7514,9.900000000000034,89,100,2.89,RU,1712606513
416,valparaiso,-33.0393,-71.6273,25.08000000000004,74,20,4.12,CL,1712606218
417,toliara,-23.35,43.6667,23.24000000000001,74,41,5.57,MG,1712606513
418,sao jose da coroa grande,-8.8978,-35.1478,27.980000000000018,76,13,3.27,BR,1712606513
419,minsk mazowiecki,52.1794,21.5725,21.33000000000004,76,4,4.15,PL,1712606513
420,funadhoo,6.15,73.2667,28.74000000000001,76,36,1.58,MV,1712606513
421,ebon,4.582,168.6964,27.910000000000025,83,100,9.47,MH,1712606513
422,nagqu,31.5,92.0,-1.5299999999999727,22,99,2.82,CN,1712606514
423,ancud,-41.8697,-73.8203,12.260000000000048,58,28,5.45,CL,1712606503
424,fomboni,-12.28,43.7425,28.450000000000045,79,100,4.03,KM,1712606514
425,winchester center,41.9001,-73.1348,16.189999999999998,35,100,0.45,US,1712606514
426,tamiahua,21.2667,-97.45,30.379999999999995,60,1,6.15,MX,1712606513
427,nouadhibou,20.931,-17.0347,20.99000000000001,64,0,9.77,MR,1712606514
428,warman,52.3168,-106.5679,8.950000000000045,61,100,3.09,CA,1712606514
429,coxen hole,16.3244,-86.5366,29.600000000000023,70,0,10.8,HN,1712606430
430,malmberget,67.1753,20.6549,-1.6899999999999977,93,97,1.03,SE,1712606515
431,rosso,16.4986,-15.8153,24.210000000000036,40,0,7.36,SN,1712606515
432,rio grande,-32.035,-52.0986,25.060000000000002,78,97,2.93,BR,1712605707
433,la palma,33.8464,-118.0467,22.33000000000004,58,20,3.6,US,1712606363
434,malabar,-33.9667,151.25,16.840000000000032,88,100,3.6,AU,1712606515
435,holualoa,19.6228,-155.9522,24.200000000000045,73,100,0.45,US,1712606515
436,anta,25.15,76.3,30.689999999999998,9,20,2.54,IN,1712606515
437,demre,36.2537,29.9777,13.910000000000025,62,25,3.16,TR,1712606515
438,murovani kurylivtsi,48.7235,27.5189,15.420000000000016,57,100,3.21,UA,1712606515
439,riosucio,5.4216,-75.7032,25.0,73,100,1.06,CO,1712606515
440,caucete,-31.6518,-68.2811,31.430000000000007,27,0,6.86,AR,1712606347
441,tabuk,17.4189,121.4443,23.340000000000032,89,34,0.27,PH,1712606515
442,puerto rico,-26.796,-55.024,28.120000000000005,67,80,0.9,AR,1712606515
443,ulsteinvik,62.3432,5.8487,11.5,75,13,3.96,NO,1712606515
444,taulaga,-11.0553,-171.0883,30.04000000000002,76,100,6.51,AS,1712606515
445,chernomorskoye,45.5039,32.6997,12.79000000000002,58,7,3.94,UA,1712606515
446,lacin,40.7702,34.8984,11.0,77,99,2.11,TR,1712606516
447,langxiang,46.95,128.8833,-5.71999999999997,46,0,1.37,CN,1712606516
448,chibougamau,49.9168,-74.3659,10.79000000000002,22,0,3.6,CA,1712606516
449,angaur state,6.906,134.13,28.0,77,86,7.42,PW,1712606516
450,malango,-2.9627,119.9001,19.900000000000034,99,100,0.67,ID,1712606375
451,eyl,7.9803,49.8164,27.629999999999995,74,66,5.85,SO,1712606516
452,el calafate,-50.3408,-72.2768,4.340000000000032,50,14,5.59,AR,1712606349
453,ciudad melchor muzquiz,27.8833,-101.5167,29.660000000000025,34,100,3.41,MX,1712606516
454,yajiwa,11.3839,12.7236,33.89000000000004,22,99,3.55,NG,1712606516
455,codrington,-38.2667,141.9667,12.840000000000032,61,100,7.53,AU,1712606220
456,byron bay,-28.65,153.6167,18.730000000000018,91,75,3.25,AU,1712606485
457,bondowoso,-7.9135,113.8214,24.010000000000048,93,72,0.69,ID,1712606516
458,cockburn town,21.4612,-71.1419,24.620000000000005,70,66,8.82,TC,1712606298
459,labuan,5.2767,115.2417,27.200000000000045,94,20,0.0,MY,1712606516
460,kikwit,-5.041,18.8162,22.629999999999995,97,100,1.28,CD,1712606517
461,gobabis,-22.45,18.9667,17.700000000000045,19,0,5.21,NA,1712606517
462,kristiansund,63.1115,7.732,9.03000000000003,70,0,2.57,NO,1712606517
463,yemel'yanovo,56.1681,92.6767,1.160000000000025,74,0,0.0,RU,1712606517
464,abepura,-2.6333,140.5833,22.450000000000045,100,75,2.06,ID,1712606517
465,leiyang,26.4024,112.8591,14.010000000000048,94,62,0.4,CN,1712606517
466,kone,-21.0595,164.8658,23.960000000000036,86,20,1.88,NC,1712606517
467,vila velha,-20.3297,-40.2925,28.970000000000027,77,40,4.63,BR,1712606221
468,las palmas,28.4204,-14.0131,18.439999999999998,68,20,10.8,ES,1712606517
469,qamdo,31.1667,97.2333,-0.21999999999997044,64,100,3.35,CN,1712606517
470,canutama,-6.5339,-64.3831,29.689999999999998,83,89,0.92,BR,1712606517
471,salahonda,2.1019,-78.7217,27.28000000000003,81,64,7.37,CO,1712606517
472,poronaysk,49.2167,143.1167,-0.5399999999999636,84,91,3.84,RU,1712606518
473,churachandpur,24.3333,93.6667,15.689999999999998,53,100,0.89,IN,1712606518
474,gereida,11.2811,25.1414,27.910000000000025,10,23,3.45,SD,1712606518
475,timbuktu,16.7735,-3.0074,33.83000000000004,16,53,5.54,ML,1712606518
476,boke,10.9409,-14.2967,27.27000000000004,63,91,3.75,GN,1712606518
477,mahalapye,-23.1041,26.8142,18.730000000000018,92,100,6.02,BW,1712606518
478,banda aceh,5.5577,95.3222,27.100000000000023,78,25,2.66,ID,1712606518
479,tremonton,41.7119,-112.1655,8.730000000000018,60,87,1.79,US,1712606452
480,mawlaik,23.6333,94.4167,22.970000000000027,42,100,0.98,MM,1712606518
481,new plymouth,-39.0667,174.0833,16.560000000000002,86,95,2.67,NZ,1712606371
482,severobaykal'sk,55.65,109.3167,-9.159999999999968,84,11,3.63,RU,1712606518
483,port alfred,-33.5906,26.891,19.54000000000002,95,100,1.34,ZA,1712606518
484,sompeta,18.9333,84.6,26.82000000000005,53,0,1.88,IN,1712606519
485,north bend,43.4065,-124.2243,15.129999999999995,66,100,4.12,US,1712606225
486,strezhevoy,60.7333,77.5889,-1.6899999999999977,74,100,7.15,RU,1712606519
487,tanjung pinang,0.9167,104.45,27.02000000000004,82,80,2.63,ID,1712606413
488,mount gambier,-37.8333,140.7667,11.650000000000034,65,100,3.58,AU,1712606519
489,buala,-8.145,159.5921,27.340000000000032,84,73,2.37,SB,1712606519
490,nortelandia,-14.4547,-56.8028,30.30000000000001,70,99,1.39,BR,1712606519
491,tulun,54.5611,100.5792,-3.9499999999999886,85,16,2.2,RU,1712606519
492,ilha de mocambique,-15.0342,40.7358,27.700000000000045,70,38,2.29,MZ,1712606519
493,shimoda,34.6667,138.95,16.720000000000027,97,100,9.16,JP,1712606519
494,san luis acatlan,16.8167,-98.7333,37.210000000000036,24,9,4.71,MX,1712606519
495,jumelles,47.4351,-0.1037,11.660000000000025,83,100,6.86,FR,1712606519
496,gadzhiyevo,69.2551,33.3362,-3.6299999999999955,94,100,6.89,RU,1712606519
497,shahrak,34.1074,64.3052,12.010000000000048,38,100,1.34,AF,1712606520
498,novyy urgal,51.0736,132.5642,-7.579999999999984,77,85,0.93,RU,1712606520
499,nandaime,11.757,-86.0529,35.48000000000002,31,97,6.75,NI,1712606520
500,orlandia,-20.7203,-47.8867,28.08000000000004,60,99,0.42,BR,1712606520
501,lensk,60.7253,114.9278,-4.92999999999995,97,100,1.8,RU,1712606520
502,miagao,10.6442,122.2352,26.460000000000036,81,48,6.49,PH,1712606520
503,sant'antioco,39.0664,8.4522,17.910000000000025,44,100,3.88,IT,1712606520
504,charters towers,-20.1,146.2667,21.28000000000003,54,2,4.82,AU,1712606520
505,balurghat,25.2167,88.7667,25.230000000000018,47,38,2.26,IN,1712606520
506,nar'yan-mar,67.6713,53.087,-18.829999999999984,100,78,2.24,RU,1712606373
507,isabel segunda,18.1491,-65.4427,29.350000000000023,75,100,6.13,PR,1712606521
508,gorom-gorom,14.4439,-0.2361,35.09000000000003,9,9,3.08,BF,1712606521
509,ola,59.5833,151.2833,-2.6999999999999886,90,100,5.07,RU,1712606521
510,nizhniy ingash,56.2,96.53,-3.659999999999968,80,18,2.75,RU,1712606521
511,ardestan,33.3761,52.3694,20.980000000000018,30,7,1.53,IR,1712606521
512,husainabad,24.5333,84.0167,24.310000000000002,47,58,5.59,IN,1712606521
513,antalaha,-14.9003,50.2788,24.710000000000036,88,66,3.1,MG,1712606521
514,hazorasp,41.3194,61.0742,11.910000000000025,42,89,6.79,UZ,1712606521
515,sodankyla,67.4167,26.6,-1.2799999999999727,99,100,1.23,FI,1712606521
516,bamboo flat,11.7,92.7167,27.05000000000001,89,20,1.03,IN,1712606521
517,sorong,-0.8833,131.25,25.810000000000002,85,100,2.16,ID,1712606427
518,binzhou,37.3667,118.0167,7.189999999999998,39,35,3.96,CN,1712606421
519,inhambane,-23.865,35.3833,23.120000000000005,83,100,2.48,MZ,1712606521
520,mainit,9.535,125.5231,21.470000000000027,82,96,0.66,PH,1712606522
521,st. john's,47.5649,-52.7093,-0.17999999999994998,90,100,9.83,CA,1712606522
522,ulanhot,46.0833,122.0833,-1.42999999999995,36,0,0.95,CN,1712606522
523,babu,24.4167,111.5167,16.160000000000025,88,100,1.62,CN,1712606522
524,moires,35.0532,24.8744,17.29000000000002,61,13,4.92,GR,1712606522
525,betio village,1.358,172.9211,29.02000000000004,83,78,8.27,KI,1712606522
526,itoman,26.1247,127.6694,22.430000000000007,94,75,6.69,JP,1712606522
527,abra pampa,-22.7205,-65.697,20.79000000000002,27,97,4.06,AR,1712606522
528,naha,26.2125,127.6811,22.379999999999995,94,75,6.69,JP,1712606420
529,afaahiti,-17.75,-149.2833,29.930000000000007,83,83,5.9,PF,1712606522
530,fortaleza,-3.7227,-38.5247,30.600000000000023,91,100,2.57,BR,1712605903
531,erenhot,43.6475,111.9767,7.910000000000025,53,79,2.14,CN,1712606522
532,peace river,56.2501,-117.286,12.170000000000016,32,75,9.26,CA,1712606319
533,kununurra,-15.7667,128.7333,18.99000000000001,94,99,0.0,AU,1712606492
534,tommot,58.9564,126.2925,-18.19999999999999,96,97,1.26,RU,1712606524
535,revelstoke,50.9832,-118.2023,8.010000000000048,61,100,1.54,CA,1712606458
536,conception bay south,47.4999,-52.9981,-0.14999999999997726,91,100,8.64,CA,1712606405
537,ketchikan,55.3422,-131.6461,4.6299999999999955,90,100,3.3,US,1712606524
538,dhidhdhoo,6.8833,73.1,29.150000000000034,72,16,1.81,MV,1712606524
539,thunder bay,48.4001,-89.3168,3.990000000000009,93,100,7.2,CA,1712606494
540,naze,28.3667,129.4833,19.510000000000048,91,72,5.77,JP,1712606300
541,hinton,53.4001,-117.5857,9.0,35,100,3.14,CA,1712606442
542,chegdomyn,51.1167,133.0167,-10.75,97,100,0.89,RU,1712606524
543,zaigrayevo,51.8336,108.2703,1.2100000000000364,74,95,4.32,RU,1712606524
544,peterhead,57.5058,-1.7981,9.140000000000043,92,100,3.28,GB,1712606524
545,shitanjing,39.2342,106.3439,10.32000000000005,24,96,2.37,CN,1712606524
546,barentu,15.1139,37.5928,27.450000000000045,8,48,3.17,ER,1712606524
547,poso,-1.3959,120.7524,26.060000000000002,83,100,1.55,ID,1712606524
548,ponta delgada,37.7333,-25.6667,18.439999999999998,94,75,4.63,PT,1712606483
549,guarapari,-20.6667,-40.4975,27.720000000000027,78,100,3.04,BR,1712606358
550,sandnessjoen,66.0217,12.6316,7.2900000000000205,81,75,6.17,NO,1712606525
551,wichian buri,15.6578,101.106,30.74000000000001,48,54,3.83,TH,1712606525
552,rongelap,11.1635,166.8941,26.939999999999998,80,99,9.69,MH,1712606525
553,saipan,15.1355,145.701,27.390000000000043,83,40,4.63,MP,1712606273
554,gizo,-8.103,156.8419,27.700000000000045,80,98,4.34,SB,1712606525
555,kavaratti,10.5669,72.642,29.420000000000016,63,1,1.61,IN,1712606276
556,virginia,37.5481,-77.4467,23.060000000000002,37,75,5.14,US,1712606292
557,nova xavantina,-14.6667,-52.35,27.760000000000048,86,100,1.2,BR,1712606453
558,nokha,27.6,73.4167,26.930000000000007,11,99,4.69,IN,1712606525
559,qaryat suluq,31.6682,20.2521,16.49000000000001,53,0,6.12,LY,1712606525
560,altos del rosario,8.7944,-74.1658,37.75,38,96,1.71,CO,1712606525
561,pirenopolis,-15.8525,-48.9592,29.27000000000004,77,97,1.7,BR,1712606525
562,amahai,-3.3333,128.9167,25.980000000000018,80,100,1.2,ID,1712606526
563,bridgewater,44.3835,-64.5155,13.390000000000043,30,10,6.17,CA,1712606368
564,masterton,-40.9597,175.6575,14.379999999999995,88,5,1.97,NZ,1712606526
565,welland,42.9834,-79.2496,16.230000000000018,64,100,1.31,CA,1712606321
566,mandera,3.9366,41.867,29.77000000000004,57,100,4.49,KE,1712606526
567,yafran,32.0633,12.5286,23.120000000000005,17,22,3.6,LY,1712606526
568,mirnyy,62.5353,113.9611,-22.879999999999967,100,97,1.62,RU,1712606526
569,puerto colombia,10.9878,-74.9547,33.05000000000001,77,99,9.68,CO,1712606526
570,inarajan village,13.2736,144.7484,27.220000000000027,88,12,7.5,GU,1712606527
571,chillicothe,39.3331,-82.9824,24.03000000000003,48,0,3.58,US,1712606399
572,serafimovich,49.5786,42.736,13.120000000000005,52,100,3.85,RU,1712606527
573,tobruk,32.0836,23.9764,16.640000000000043,67,9,6.18,LY,1712606449
574,san pedro pochutla,15.7333,-96.4667,33.650000000000034,41,6,4.64,MX,1712606527
575,fernandina beach,30.6697,-81.4626,24.010000000000048,62,0,4.02,US,1712606527
576,nogent-sur-seine,48.4167,3.75,15.730000000000018,92,100,2.49,FR,1712606527
577,new glasgow,45.5834,-62.6486,4.8799999999999955,54,59,3.99,CA,1712606409
578,juneau,58.3019,-134.4197,4.1200000000000045,81,100,2.14,US,1712606509
579,ilebo,-4.3167,20.5833,22.78000000000003,94,81,0.61,CD,1712605941
580,hohhot,40.8106,111.6522,8.28000000000003,93,20,1.0,CN,1712606409
581,berryville,36.3648,-93.568,27.600000000000023,33,100,5.53,US,1712606461
582,tralee,52.2704,-9.7026,6.800000000000011,80,100,9.76,IE,1712605726
583,freetown,8.484,-13.2299,27.840000000000032,74,40,6.17,SL,1712606527
584,muravlenko,63.7898,74.523,-8.759999999999991,86,100,3.93,RU,1712606527
585,malanje,-9.5402,16.341,19.210000000000036,97,97,1.74,AO,1712606528
586,kongolo,-5.3833,27.0,21.55000000000001,98,87,0.76,CD,1712606528
587,crane,31.3974,-102.3501,29.260000000000048,8,14,4.37,US,1712606338
588,smithers,54.7804,-127.1743,8.180000000000007,57,40,1.54,CA,1712606432
589,san luis de la loma,17.2706,-100.8939,30.230000000000018,50,2,4.41,MX,1712606528
590,san vicente,-26.6167,-54.1333,27.230000000000018,60,78,1.13,AR,1712606525
591,balikpapan,-1.2675,116.8289,24.55000000000001,88,20,3.09,ID,1712606528
592,balcarce,-37.8462,-58.2552,26.33000000000004,59,50,3.58,AR,1712606528
593,pervomayskoye,43.919,46.7102,10.210000000000036,54,50,5.79,RU,1712606528
594,abdulino,53.7,53.6667,7.910000000000025,95,100,4.87,RU,1712606528
595,tutoia,-2.7619,-42.2744,27.689999999999998,82,100,2.65,BR,1712606528
596,katsuren-haebaru,26.3369,127.8719,22.430000000000007,91,75,4.12,JP,1712606528
597,yenipazar,37.8242,28.1972,14.060000000000002,61,55,0.44,TR,1712606529
598,avanos,38.715,34.8467,8.07000000000005,68,100,0.88,TR,1712606529
599,corner brook,48.9667,-57.9484,6.090000000000032,62,100,2.0,CA,1712606529
600,chui,-33.6971,-53.4616,22.27000000000004,83,58,4.06,UY,1712606529
